timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1626512702307,3756,SQL QUERY 48,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,23,0,1,1,null,3755,0,0
1626512706063,2101,SQL QUERY 49,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,1007,0,1,1,null,2100,0,0
1626512708164,3749,SQL QUERY 50,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,669,0,1,1,null,3748,0,0
1626512711913,3163,SQL QUERY 51,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,3986,0,1,1,null,3161,0,0
1626512715077,2228,SQL QUERY 52,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,3991,0,1,1,null,2227,0,0
1626512717306,1543,SQL QUERY 53,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,2168,0,1,1,null,1542,0,0
1626512718851,2263,SQL QUERY 54,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,35,0,1,1,null,2263,0,0
1626512721115,2302,SQL QUERY 55,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,3427,0,1,1,null,2301,0,0
1626512723416,1462,SQL QUERY 56,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,2399,0,1,1,null,1462,0,0
1626512724878,2987,SQL QUERY 57,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,5929,0,1,1,null,2986,0,0
1626512727865,1725,SQL QUERY 59,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,19020,0,1,1,null,1722,0,0
1626512729591,1405,SQL QUERY 60,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,2567,0,1,1,null,1404,0,0
1626512730996,14395,SQL QUERY 61,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,39,0,1,1,null,14394,0,0
1626512745391,3197,SQL QUERY 62,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,4820,0,1,1,null,3195,0,0
1626512748588,1129,SQL QUERY 63,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,2166,0,1,1,null,1129,0,0
1626512749717,5963,SQL QUERY 64,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,2509,0,1,1,null,5804,0,0
1626512755680,3899,SQL QUERY 65,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,13219,0,1,1,null,3898,0,0
1626512759579,2960,SQL QUERY 67,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,6039,0,1,1,null,2959,0,0
1626512762539,4185,SQL QUERY 68,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,6434,0,1,1,null,4184,0,0
1626512766724,4446,SQL QUERY 69,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,101,0,1,1,null,4446,0,0
1626512771171,1652,SQL QUERY 70,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,83,0,1,1,null,1651,0,0
1626512772823,6340,SQL QUERY 71,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,44207,0,1,1,null,6339,0,0
1626512779163,1730,SQL QUERY 72,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,7102,0,1,1,null,1729,0,0
1626512780893,2883,SQL QUERY 73,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,343,0,1,1,null,2883,0,0
1626512783775,1702,SQL QUERY 74,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,3161,0,1,1,null,1701,0,0
1626512785477,2190,SQL QUERY 75,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,5313,0,1,1,null,2189,0,0
1626512787667,5095,SQL QUERY 76,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,4988,0,1,1,null,5094,0,0
1626512792762,1576,SQL QUERY 77,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,1923,0,1,1,null,1575,0,0
1626512794338,1891,SQL QUERY 78,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,4229,0,1,1,null,1890,0,0
1626512796230,2892,SQL QUERY 79,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,4262,0,1,1,null,2892,0,0
1626512799122,2239,SQL QUERY 80,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,6859,0,1,1,null,2238,0,0
1626512801361,1164,SQL QUERY 81,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,13674,0,1,1,null,1163,0,0
1626512802525,2628,SQL QUERY 82,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,239,0,1,1,null,2627,0,0
1626512805153,1269,SQL QUERY 83,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,2259,0,1,1,null,1268,0,0
1626512806422,2888,SQL QUERY 84,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,933,0,1,1,null,2887,0,0
1626512809310,5344,SQL QUERY 85,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,198,0,1,1,null,5343,0,0
1626512814654,873,SQL QUERY 86,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,2918,0,1,1,null,872,0,0
1626512815527,1513,SQL QUERY 87,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,15,0,1,1,null,1512,0,0
1626512817040,15100,SQL QUERY 88,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,139,0,1,1,null,15099,0,0
1626512832141,1221,SQL QUERY 89,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,6724,0,1,1,null,1220,0,0
1626512833362,3643,SQL QUERY 90,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,31,0,1,1,null,3643,0,0
1626512837004,3836,SQL QUERY 91,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,204,0,1,1,null,3835,0,0
1626512840840,1843,SQL QUERY 93,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,24,0,1,1,null,1843,0,0
1626512842683,4433,SQL QUERY 94,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,71,0,1,1,null,4433,0,0
1626512847117,1835,SQL QUERY 95,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,69,0,1,1,null,1835,0,0
1626512848953,2344,SQL QUERY 96,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,13,0,1,1,null,2343,0,0
1626512851297,896,SQL QUERY 97,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,60,0,1,1,null,895,0,0
1626512852193,2607,SQL QUERY 98,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,441032,0,1,1,null,2596,0,0
1626512854800,3153,SQL QUERY 99,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,4707,0,1,1,null,3153,0,0
1626512864704,1723,warmup 1,200,OK,Spark Thread Group 1 GB Delta SQL_Analytics_small 1-1,text,true,,2352,0,1,1,null,1721,0,690
