timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1626634225105,1194,warmup 1,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,2352,0,1,1,null,1194,0,897
1626634226300,503,warmup 2,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,14191,0,1,1,null,456,0,0
1626634226803,842,warmup 3,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,15537,0,1,1,null,842,0,0
1626634227646,1329,warmup 4,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,21132,0,1,1,null,1326,0,0
1626634228975,274,warmup 5,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,11514,0,1,1,null,271,0,0
1626634229249,1103,warmup 6,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,4423,0,1,1,null,1102,0,0
1626634230352,418,warmup 7,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,13706,0,1,1,null,413,0,0
1626634230770,277,warmup 8,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,14342,0,1,1,null,274,0,0
1626634231047,153,warmup 9,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,2227,0,1,1,null,153,0,0
1626634231200,155,warmup 10,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,356,0,1,1,null,155,0,0
1626634231355,941,warmup 11,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,2063,0,1,1,null,941,0,0
1626634232296,301,warmup 12,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,27624,0,1,1,null,293,0,0
1626634232597,238,warmup 13,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,12817,0,1,1,null,237,0,0
1626634232835,159,warmup 14,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,1342,0,1,1,null,159,0,1
1626634232996,490,warmup 15,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,1095,0,1,1,null,489,0,0
1626634233486,388,warmup 16,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,11829,0,1,1,null,385,0,0
1626634233874,2315,warmup 17,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,13981,0,1,1,null,2313,0,0
1626634236189,211,warmup 18,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,3611,0,1,1,null,211,0,0
1626634236400,220,warmup 19,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,6163,0,1,1,null,219,0,0
1626634236621,215,warmup 20,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,789,0,1,1,null,215,0,0
1626634236837,156,warmup 21,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,6239,0,1,1,null,155,0,0
1626634236993,718,warmup 22,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,14464,0,1,1,null,712,0,0
1626634237711,837,warmup 23,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,20964,0,1,1,null,824,0,0
1626634238547,529,warmup 24,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,9401,0,1,1,null,517,0,0
1626634239076,795,SQL QUERY 1 ,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,1714,0,1,1,null,795,0,0
1626634239871,3164,SQL QUERY 2 ,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,170623,0,1,1,null,3099,0,0
1626634243035,833,SQL QUERY 3 ,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,637,0,1,1,null,833,0,0
1626634243868,6171,SQL QUERY 4 ,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,125,0,1,1,null,6171,0,0
1626634250039,1412,SQL QUERY 5,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,6853,0,1,1,null,1411,0,0
1626634251451,2492,SQL QUERY 7,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,4990,0,1,1,null,2492,0,0
1626634253944,73,SQL QUERY 8,S0001 102,com.microsoft.sqlserver.jdbc.SQLServerException: Incorrect syntax near ')'.,Synapse Thread Group 1 GB Parquet External table 1-1,text,false,,26,0,1,1,null,0,0,0
1626634254017,2412,SQL QUERY 10,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,457,0,1,1,null,2412,0,0
1626634256430,4927,SQL QUERY 11,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,3900,0,1,1,null,4914,0,0
1626634261357,680,SQL QUERY 12,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,14579,0,1,1,null,675,0,0
1626634262037,3266,SQL QUERY 13,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,40,0,1,1,null,3266,0,0
1626634265304,3122,SQL QUERY 14,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,3255,0,1,1,null,3122,0,0
1626634268426,872,SQL QUERY 15,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,1341,0,1,1,null,872,0,0
1626634269298,1580,SQL QUERY 16,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,73,0,1,1,null,1580,0,0
1626634270878,2463,SQL QUERY 17,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,346,0,1,1,null,2463,0,0
1626634273341,2703,SQL QUERY 18,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,9784,0,1,1,null,2701,0,0
1626634276044,2072,SQL QUERY 19,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,4231,0,1,1,null,2071,0,0
1626634278116,714,SQL QUERY 20,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,14601,0,1,1,null,707,0,0
1626634278830,2168,SQL QUERY 21,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,4247,0,1,1,null,2167,0,0
1626634280998,2433,SQL QUERY 22,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,5675,0,1,1,null,2421,0,0
1626634283431,5364,SQL QUERY 23,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,6,0,1,1,null,5364,0,0
1626634288795,891,SQL QUERY 24,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,43,0,1,1,null,891,0,0
1626634289686,3329,SQL QUERY 25,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,105,0,1,1,null,3329,0,0
1626634293015,1596,SQL QUERY 26,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,4998,0,1,1,null,1595,0,0
1626634294611,1807,SQL QUERY 27,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,5298,0,1,1,null,1806,0,0
1626634296418,1358,SQL QUERY 28,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,253,0,1,1,null,1358,0,0
1626634297776,2200,SQL QUERY 29,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,113,0,1,1,null,2200,0,0
1626634299976,154,SQL QUERY 30,S0001 207,com.microsoft.sqlserver.jdbc.SQLServerException: Invalid column name 'c_last_review_date'.,Synapse Thread Group 1 GB Parquet External table 1-1,text,false,,41,0,1,1,null,0,0,0
1626634300131,3055,SQL QUERY 31,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,2104,0,1,1,null,3055,0,0
1626634303187,1602,SQL QUERY 33,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,1249,0,1,1,null,1602,0,0
1626634304789,962,SQL QUERY 34,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,10461,0,1,1,null,954,0,0
1626634305751,1623,SQL QUERY 35,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,4911,0,1,1,null,1622,0,0
1626634307374,1229,SQL QUERY 36,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,2823,0,1,1,null,1229,0,0
1626634308603,2149,SQL QUERY 37,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,255,0,1,1,null,2149,0,0
1626634310752,3077,SQL QUERY 38,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,3,0,1,1,null,3077,0,0
1626634313829,1902,SQL QUERY 39,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,9120,0,1,1,null,1900,0,0
1626634315731,1592,SQL QUERY 40,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,3288,0,1,1,null,1591,0,0
1626634317323,1188,SQL QUERY 42,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,297,0,1,1,null,1188,0,0
1626634318511,1158,SQL QUERY 43,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,646,0,1,1,null,1158,0,0
1626634319670,2324,SQL QUERY 44,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,433,0,1,1,null,2324,0,0
1626634321994,1328,SQL QUERY 45,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,299,0,1,1,null,1327,0,0
1626634323322,1807,SQL QUERY 46,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,5385,0,1,1,null,1807,0,0
1626634325129,30626,SQL QUERY 47,200,OK,Synapse Thread Group 1 GB Parquet External table 1-1,text,true,,4947,0,1,1,null,30625,0,0
