timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1626620367889,9077,SQL QUERY 70,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,1024,0,1,1,null,8917,0,0
1626620376966,50598,SQL QUERY 71,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,13425298,0,1,1,null,35636,0,0
1626620427564,36385,SQL QUERY 72,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,11980,0,1,1,null,36113,0,0
1626620463949,13556,SQL QUERY 73,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,5004,0,1,1,null,13387,0,0
1626620477506,32684,SQL QUERY 74,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,3130,0,1,1,null,32519,0,0
1626620510190,47323,SQL QUERY 75,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,6315,0,1,1,null,47143,0,0
1626620557513,24056,SQL QUERY 76,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,5592,0,1,1,null,23784,0,0
1626620581569,6867,SQL QUERY 77,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,5762,0,1,1,null,6678,0,0
1626620588436,96246,SQL QUERY 78,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,3870,0,1,1,null,96067,0,0
1626620684682,7528,SQL QUERY 79,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,4213,0,1,1,null,7374,0,0
1626620692210,72025,SQL QUERY 80,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,7762,0,1,1,null,71833,0,0
1626620764235,10262,SQL QUERY 81,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,13610,0,1,1,null,9554,0,0
1626620774498,24718,SQL QUERY 82,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,3617,0,1,1,null,24457,0,0
1626620799216,5547,SQL QUERY 83,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,9468,0,1,1,null,5320,0,0
1626620804763,11678,SQL QUERY 84,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,2225,0,1,1,null,11433,0,0
1626620816442,21111,SQL QUERY 85,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,3279,0,1,1,null,20939,0,0
1626620837553,3745,SQL QUERY 86,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,2850,0,1,1,null,3745,0,0
1626620841298,21481,SQL QUERY 87,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,18,0,1,1,null,21323,0,0
1626620862779,77161,SQL QUERY 88,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,163,0,1,1,null,76999,0,0
1626620939940,6438,SQL QUERY 89,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,7298,0,1,1,null,6238,0,0
1626620946378,17682,SQL QUERY 90,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,31,0,1,1,null,17511,0,0
1626620964061,13028,SQL QUERY 91,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,2356,0,1,1,null,12871,0,0
1626620977088,98933,SQL QUERY 93,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,1023,0,1,1,null,98749,0,0
1626621076021,47230,SQL QUERY 94,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,79,0,1,1,null,47069,0,0
1626621123252,32918,SQL QUERY 95,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,80,0,1,1,null,32754,0,0
1626621156171,16017,SQL QUERY 96,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,16,0,1,1,null,15857,0,0
1626621172188,37959,SQL QUERY 97,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,68,0,1,1,null,37790,0,0
1626621210148,15510,SQL QUERY 98,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,7642922,0,1,1,null,9136,0,0
1626621225658,13921,SQL QUERY 99,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,6292,0,1,1,null,13755,0,0
1626623389562,3005,warmup 1,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,14254,0,1,1,null,3003,0,1338
1626623392568,585,warmup 2,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,14069,0,1,1,null,584,0,0
1626623393153,1642,warmup 3,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,16925,0,1,1,null,1640,0,0
1626623394795,1803,warmup 4,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,22642,0,1,1,null,1801,0,0
1626623396598,988,warmup 5,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,11732,0,1,1,null,987,0,0
1626623397587,591,warmup 6,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,4423,0,1,1,null,590,0,0
1626623398178,853,warmup 7,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,14369,0,1,1,null,852,0,0
1626623399031,682,warmup 8,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,14342,0,1,1,null,681,0,0
1626623399713,558,warmup 9,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,2227,0,1,1,null,557,0,0
1626623400271,604,warmup 10,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,356,0,1,1,null,602,0,0
1626623400875,541,warmup 11,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,2211,0,1,1,null,541,0,0
1626623401418,1029,warmup 12,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,28913,0,1,1,null,1029,0,0
1626623402447,971,warmup 13,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,12887,0,1,1,null,968,0,0
1626623403418,520,warmup 14,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,2242,0,1,1,null,520,0,0
1626623403938,544,warmup 15,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,1095,0,1,1,null,543,0,0
1626623404482,2045,warmup 16,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,12879,0,1,1,null,2043,0,0
1626623406527,1873,warmup 17,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,15177,0,1,1,null,1872,0,0
1626623408400,1037,warmup 18,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,27671,0,1,1,null,1031,0,0
1626623409437,611,warmup 19,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,6163,0,1,1,null,610,0,0
1626623410048,1044,warmup 20,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,2672,0,1,1,null,1043,0,0
1626623411093,653,warmup 21,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,10340,0,1,1,null,652,0,0
1626623411745,2111,warmup 22,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,15848,0,1,1,null,2109,0,0
1626623413856,2094,warmup 23,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,22418,0,1,1,null,2091,0,0
1626623415950,982,warmup 24,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,16388,0,1,1,null,980,0,0
1626623416932,2121,SQL QUERY 1 ,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,1714,0,1,1,null,2120,0,0
1626623419053,2245,SQL QUERY 2 ,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,100784,0,1,1,null,2229,0,0
1626623421298,2300,SQL QUERY 3 ,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,4021,0,1,1,null,2299,0,0
1626623423598,1630,SQL QUERY 4 ,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,3353,0,1,1,null,1629,0,0
1626623425229,2787,SQL QUERY 5,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,7204,0,1,1,null,2787,0,0
1626623428017,2929,SQL QUERY 7,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,6444,0,1,1,null,2928,0,0
1626623430947,730,SQL QUERY 8,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,252,0,1,1,null,730,0,0
1626623431677,6294,SQL QUERY 10,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,4859,0,1,1,null,6293,0,0
1626623437971,1391,SQL QUERY 11,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,4192,0,1,1,null,1390,0,0
1626623439362,545,SQL QUERY 12,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,14998,0,1,1,null,544,0,0
1626623439907,4847,SQL QUERY 13,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,150,0,1,1,null,4846,0,0
1626623444754,42817,SQL QUERY 14,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,3745,0,1,1,null,42567,0,0
1626623487571,2239,SQL QUERY 15,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,1457,0,1,1,null,2239,0,0
1626623489811,4143,SQL QUERY 16,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,78,0,1,1,null,4143,0,0
1626623493955,5765,SQL QUERY 17,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,18278,0,1,1,null,5763,0,0
1626623499721,3611,SQL QUERY 18,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,8866,0,1,1,null,3609,0,0
1626623503333,3629,SQL QUERY 19,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,5353,0,1,1,null,3628,0,0
1626623506962,749,SQL QUERY 20,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,15100,0,1,1,null,747,0,0
1626623507712,2037,SQL QUERY 21,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,4447,0,1,1,null,2037,0,0
1626623509750,2334,SQL QUERY 22,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,7489,0,1,1,null,2334,0,0
1626623512084,106959,SQL QUERY 23,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,22,0,1,1,null,106803,0,0
1626623619043,2227,SQL QUERY 24,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,19077,0,1,1,null,2226,0,0
1626623621270,5619,SQL QUERY 25,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,16518,0,1,1,null,5618,0,0
1626623626889,3298,SQL QUERY 26,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,6368,0,1,1,null,3297,0,0
1626623630187,2937,SQL QUERY 27,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,5691,0,1,1,null,2935,0,0
1626623633124,5186,SQL QUERY 28,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,273,0,1,1,null,5185,0,0
1626623638311,5446,SQL QUERY 29,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,14757,0,1,1,null,5445,0,0
1626623643757,2739,SQL QUERY 30,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,10706,0,1,1,null,2739,0,0
1626623646496,961,SQL QUERY 31,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,29942,0,1,1,null,959,0,0
1626623647457,9806,SQL QUERY 33,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,1535,0,1,1,null,9655,0,0
1626623657263,3630,SQL QUERY 34,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,278119,0,1,1,null,3604,0,0
1626623660893,7170,SQL QUERY 35,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,5793,0,1,1,null,7169,0,0
1626623668063,536,SQL QUERY 36,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,4052,0,1,1,null,535,0,0
1626623668599,2444,SQL QUERY 37,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,320,0,1,1,null,2443,0,0
1626623671043,663,SQL QUERY 38,200,OK,Spark Thread Group 1 TB Delta SQL_Analytics_small 1-1,text,true,,17,0,1,1,null,662,0,0
